"https://tienda.mercadona.es/product/29134/harina-integral-trigo-hacendado-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Harina integral de trigo Hacendado","Paquete","0.95","0.950","kg","2022-12-07","29134"
"https://tienda.mercadona.es/product/29139/harina-almortas-mancha-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Harina de almortas de la Mancha","Paquete","1.40","2.800","kg","2022-12-07","29139"
"https://tienda.mercadona.es/product/29165/harina-maiz-blanco-precocida-hacendado-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Harina de maíz blanco precocida Hacendado","Paquete","1.75","1.750","kg","2022-12-07","29165"
"https://tienda.mercadona.es/product/29174/harina-espelta-hacendado-100-integral-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Harina de espelta Hacendado 100% integral","Paquete","1.45","1.450","kg","2022-12-07","29174"
"https://tienda.mercadona.es/product/29180/harina-semolosa-trigo-hacendado-especial-fritos-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Harina semolosa de trigo Hacendado especial para fritos","Paquete","1.20","1.200","kg","2022-12-07","29180"
"https://tienda.mercadona.es/product/29215/preparado-panificable-hacendado-sin-gluten-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado panificable Hacendado sin gluten","Paquete","2.50","3.049","kg","2022-12-07","29215"
"https://tienda.mercadona.es/product/29225/levadura-polvo-royal-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Levadura en polvo Royal","Caja","2.25","28.125","kg","2022-12-07","29225"
"https://tienda.mercadona.es/product/29266/gel-energetico-enervit-sport-sabor-naranja-pack-3","agua_y_refrescos_isotonico_y_energetico","Gel energético Enervit Sport sabor naranja","Pack-3","3.60","39.131","kg","2022-12-07","29266"
"https://tienda.mercadona.es/product/29314/bebida-soja-0-azucares-hacendado-brick","huevos_leche_y_mantequilla_leche_y_bebidas_vegetales","Bebida de soja 0% azúcares Hacendado","Brick","0.80","0.800","l","2022-12-07","29314"
"https://tienda.mercadona.es/product/29322/bebida-soja-0-azucares-hacendado-pack-6","huevos_leche_y_mantequilla_leche_y_bebidas_vegetales","Bebida de soja 0% azúcares Hacendado","Pack-6","4.80","0.800","l","2022-12-07","29322"
"https://tienda.mercadona.es/product/29332/bebida-soja-ligera-hacendado-brick","huevos_leche_y_mantequilla_leche_y_bebidas_vegetales","Bebida de soja ligera Hacendado","Brick","0.80","0.800","l","2022-12-07","29332"
"https://tienda.mercadona.es/product/29333/bebida-soja-ligera-hacendado-pack-6","huevos_leche_y_mantequilla_leche_y_bebidas_vegetales","Bebida de soja ligera Hacendado","Pack-6","4.80","0.800","l","2022-12-07","29333"
"https://tienda.mercadona.es/product/29340/salvado-trigo-integral-hacendado-con-45-fibra-paquete","cereales_y_galletas_cereales","Salvado de trigo integral Hacendado","Paquete","1.35","5.400","kg","2022-12-07","29340"
"https://tienda.mercadona.es/product/29360/refresco-coca-cola-botella","agua_y_refrescos_refresco_de_cola","Refresco Coca-Cola","Botella","1.25","2.500","l","2022-12-07","29360"
"https://tienda.mercadona.es/product/29361/refresco-coca-cola-zero-azucar-botella","agua_y_refrescos_refresco_de_cola","Refresco Coca-Cola Zero azúcar","Botella","1.25","2.500","l","2022-12-07","29361"
"https://tienda.mercadona.es/product/29365/bebida-energetica-original-burn-pack-4","agua_y_refrescos_isotonico_y_energetico","Bebida energética original Burn","Pack-4","3.40","1.700","l","2022-12-07","29365"
"https://tienda.mercadona.es/product/29373/harina-garbanzo-hacendado-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Harina de garbanzo Hacendado","Paquete","2.00","4.000","kg","2022-12-07","29373"
"https://tienda.mercadona.es/product/29378/bebida-energetica-red-bull-pack-4","agua_y_refrescos_isotonico_y_energetico","Bebida energética Red Bull","Pack-4","4.20","4.200","l","2022-12-07","29378"
"https://tienda.mercadona.es/product/29381/licor-crema-turron-royal-swan-botella","bodega_licores","Licor crema de turrón Royal Swan","Botella","6.60","9.429","l","2022-12-07","29381"
"https://tienda.mercadona.es/product/29410/bebida-isotonica-iso-on-blue-hacendado-botella","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica Iso On blue Hacendado","Botella","1.35","0.900","l","2022-12-07","29410"
"https://tienda.mercadona.es/product/29604/bebida-isotonica-naranja-aquarius-pack-8","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica naranja Aquarius","Pack-8","5.52","2.091","l","2022-12-07","29604"
"https://tienda.mercadona.es/product/29605/bebida-isotonica-limon-aquarius-pack-8","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica limón Aquarius","Pack-8","5.52","2.091","l","2022-12-07","29605"
"https://tienda.mercadona.es/product/29608/bebida-isotonica-limon-aquarius-botella","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica limón Aquarius","Botella","1.80","1.200","l","2022-12-07","29608"
"https://tienda.mercadona.es/product/29609/bebida-isotonica-naranja-aquarius-botella","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica naranja Aquarius","Botella","1.80","1.200","l","2022-12-07","29609"
"https://tienda.mercadona.es/product/29612/bebida-isotonica-limon-aquarius-zero-azucar-botella","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica limón Aquarius zero azúcar","Botella","1.80","1.200","l","2022-12-07","29612"
"https://tienda.mercadona.es/product/29624/bebida-isotonica-naranja-aquarius-lata","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica naranja Aquarius","Lata","0.73","2.213","l","2022-12-07","29624"
"https://tienda.mercadona.es/product/29625/bebida-isotonica-limon-aquarius-lata","agua_y_refrescos_isotonico_y_energetico","Bebida isotónica limón Aquarius","Lata","0.73","2.213","l","2022-12-07","29625"
"https://tienda.mercadona.es/product/2970/contramuslos-pollo-marinados-con-piel-bandeja","carne_aves_y_pollo","Contramuslos de pollo marinados con piel","Bandeja","4.02","6.700","kg","2022-12-07","2970"
"https://tienda.mercadona.es/product/30006/pechugas-pollo-enteras-congeladas-paquete","carne_carne_congelada","Pechugas de pollo enteras congeladas","Paquete","5.65","5.650","kg","2022-12-07","30006"
"https://tienda.mercadona.es/product/30045/pollo-churrasco-bandeja","carne_aves_y_pollo","Pollo churrasco","Bandeja","3.70","3.900","kg","2022-12-07","30045"
"https://tienda.mercadona.es/product/3024/pina-natural-rodajas-bote","fruta_y_verdura_fruta","Piña natural a rodajas","Bote","2.85","5.700","kg","2022-12-07","3024"
"https://tienda.mercadona.es/product/3026/papaya-pieza","fruta_y_verdura_fruta","Papaya","Pieza","7.16","5.590","kg","2022-12-07","3026"
"https://tienda.mercadona.es/product/3050/mango-pieza","fruta_y_verdura_fruta","Mango","Pieza","1.34","2.790","kg","2022-12-07","3050"
"https://tienda.mercadona.es/product/3065/manzana-golden-pieza","fruta_y_verdura_fruta","Manzana Golden","Pieza","0.39","1.790","kg","2022-12-07","3065"
"https://tienda.mercadona.es/product/3076/pina-pieza","fruta_y_verdura_fruta","Piña","Pieza","4.20","2.090","kg","2022-12-07","3076"
"https://tienda.mercadona.es/product/3084/manzanas-golden-bolsa","fruta_y_verdura_fruta","Manzanas Golden","Bolsa","2.09","1.390","kg","2022-12-07","3084"
"https://tienda.mercadona.es/product/3099/media-papaya-12-pieza","fruta_y_verdura_fruta","Media papaya","1/2 Pieza","3.59","5.790","kg","2022-12-07","3099"
"https://tienda.mercadona.es/product/31004/huevos-grandes-l-paquete","huevos_leche_y_mantequilla_huevos","Huevos grandes L","Paquete","2.30","2.300","dc","2022-12-07","31004"
"https://tienda.mercadona.es/product/31005/huevos-medianos-m-paquete","huevos_leche_y_mantequilla_huevos","Huevos medianos M","Paquete","2.10","2.100","dc","2022-12-07","31005"
"https://tienda.mercadona.es/product/31006/huevos-super-grandes-xl-paquete","huevos_leche_y_mantequilla_huevos","Huevos super grandes XL","Paquete","3.10","3.100","dc","2022-12-07","31006"
"https://tienda.mercadona.es/product/31008/huevos-grandes-l-paquete","huevos_leche_y_mantequilla_huevos","Huevos grandes L","Paquete","1.30","2.600","dc","2022-12-07","31008"
"https://tienda.mercadona.es/product/31009/huevos-gallinas-camperas-paquete","huevos_leche_y_mantequilla_huevos","Huevos de gallinas camperas","Paquete","1.65","3.300","dc","2022-12-07","31009"
"https://tienda.mercadona.es/product/31010/huevos-cocidos-paquete","huevos_leche_y_mantequilla_huevos","Huevos cocidos","Paquete","1.60","3.200","dc","2022-12-07","31010"
"https://tienda.mercadona.es/product/31011/huevos-codorniz-paquete","huevos_leche_y_mantequilla_huevos","Huevos de codorniz","Paquete","1.60","1.067","dc","2022-12-07","31011"
"https://tienda.mercadona.es/product/3119/pera-conferencia-pieza","fruta_y_verdura_fruta","Pera Conferencia","Pieza","0.28","1.890","kg","2022-12-07","3119"
"https://tienda.mercadona.es/product/31309/claras-huevo-liquidas-pasteurizadas-botella","huevos_leche_y_mantequilla_huevos","Claras de huevo líquidas pasteurizadas","Botella","1.50","5.000","l","2022-12-07","31309"
"https://tienda.mercadona.es/product/31312/claras-huevo-liquidas-pasteurizadas-botella","huevos_leche_y_mantequilla_huevos","Claras de huevo líquidas pasteurizadas","Botella","2.65","2.650","l","2022-12-07","31312"
"https://tienda.mercadona.es/product/3132/platano-macho-pieza","fruta_y_verdura_fruta","Plátano macho","Pieza","0.87","2.990","kg","2022-12-07","3132"
"https://tienda.mercadona.es/product/3170/pera-ercolina-pieza","fruta_y_verdura_fruta","Pera Ercolina","Pieza","0.17","2.390","kg","2022-12-07","3170"
"https://tienda.mercadona.es/product/3175/manzana-fuji-pieza","fruta_y_verdura_fruta","Manzana Fuji","Pieza","0.46","2.290","kg","2022-12-07","3175"
"https://tienda.mercadona.es/product/3176/manzana-royal-gala-pieza","fruta_y_verdura_fruta","Manzana Royal Gala","Pieza","0.42","1.890","kg","2022-12-07","3176"
"https://tienda.mercadona.es/product/32002/preparado-polvo-flan-royal-8-raciones-contiene-azucar-caramelo-liquido-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo flan Royal","Caja","1.80","9.678","kg","2022-12-07","32002"
"https://tienda.mercadona.es/product/32030/preparado-polvo-flanes-natillas-maizena-potax-24-flanes-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo flanes y natillas Maizena Potax","Caja","1.25","6.511","kg","2022-12-07","32030"
"https://tienda.mercadona.es/product/32045/preparado-polvo-flan-hacendado-8-raciones-contiene-azucar-caramelo-liquido-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo flan Hacendado","Caja","1.20","6.316","kg","2022-12-07","32045"
"https://tienda.mercadona.es/product/32227/fideos-chocolate-hacendado-especial-reposteria-postres-paquete","azucar_caramelos_y_chocolate_chocolate","Fideos de chocolate Hacendado","Paquete","1.25","12.500","kg","2022-12-07","32227"
"https://tienda.mercadona.es/product/32316/caramelo-liquido-hacendado-bote","panaderia_y_pasteleria_velas_y_decoracion","Caramelo líquido Hacendado","Bote","1.40","4.667","kg","2022-12-07","32316"
"https://tienda.mercadona.es/product/32329/preparado-polvo-natillas-hacendado-21-raciones-contiene-canela-molida-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo natillas Hacendado","Caja","1.25","14.045","kg","2022-12-07","32329"
"https://tienda.mercadona.es/product/32357/colorante-alimentario-4-colores-gel-hacendado-caja","panaderia_y_pasteleria_velas_y_decoracion","Colorante alimentario 4 colores en gel Hacendado","Caja","2.25","5.625","100 g","2022-12-07","32357"
"https://tienda.mercadona.es/product/32358/preparado-polvo-cuajada-azucarada-royal-sabor-lacteo-16-raciones-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo cuajada azucarada Royal sabor lácteo","Caja","1.45","3.021","100 g","2022-12-07","32358"
"https://tienda.mercadona.es/product/32360/gelatina-neutra-laminas-hacendado-paquete","panaderia_y_pasteleria_harina_y_preparado_reposteria","Gelatina neutra en láminas Hacendado","Paquete","1.00","5.000","100 g","2022-12-07","32360"
"https://tienda.mercadona.es/product/32361/preparado-polvo-gelatina-fresa-hacendado-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo gelatina fresa Hacendado","Caja","1.20","7.059","kg","2022-12-07","32361"
"https://tienda.mercadona.es/product/32362/preparado-polvo-gelatina-pina-hacendado-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo gelatina piña Hacendado","Caja","1.20","7.059","kg","2022-12-07","32362"
"https://tienda.mercadona.es/product/32367/preparado-polvo-gelatina-fresa-hacendado-0-azucar-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo gelatina fresa Hacendado 0% azúcar","Caja","1.65","6.347","100 g","2022-12-07","32367"
"https://tienda.mercadona.es/product/32369/preparado-polvo-gelatina-arandano-hacendado-0-azucar-caja","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo gelatina arándano Hacendado 0% azúcar","Caja","1.65","5.323","100 g","2022-12-07","32369"
"https://tienda.mercadona.es/product/3238/mandarina-pieza","fruta_y_verdura_fruta","Mandarina","Pieza","0.21","1.890","kg","2022-12-07","3238"
"https://tienda.mercadona.es/product/32524/aroma-vainilla-hacendado-bote","panaderia_y_pasteleria_harina_y_preparado_reposteria","Aroma de vainilla Hacendado","Bote","2.10","14.000","l","2022-12-07","32524"
"https://tienda.mercadona.es/product/32525/azucar-vainillado-hacendado-especial-reposteria-paquete","panaderia_y_pasteleria_velas_y_decoracion","Azúcar vainillado Hacendado","Paquete","0.70","5.834","kg","2022-12-07","32525"
"https://tienda.mercadona.es/product/32526/preparado-polvo-crepes-hacendado-bote","panaderia_y_pasteleria_harina_y_preparado_reposteria","Preparado en polvo para crepes Hacendado","Bote","1.60","8.000","kg","2022-12-07","32526"
"https://tienda.mercadona.es/product/32527/decoraciones-colores-hacendado-paquete","panaderia_y_pasteleria_velas_y_decoracion","Decoraciones de colores Hacendado","Paquete","1.10","11.000","kg","2022-12-07","32527"
"https://tienda.mercadona.es/product/3267/pera-rocha-pieza","fruta_y_verdura_fruta","Pera Rocha","Pieza","0.28","2.190","kg","2022-12-07","3267"
"https://tienda.mercadona.es/product/3268/manzanas-fuji-bolsa","fruta_y_verdura_fruta","Manzanas Fuji","Bolsa","2.84","1.890","kg","2022-12-07","3268"
"https://tienda.mercadona.es/product/3280/manzanas-royal-gala-bolsa","fruta_y_verdura_fruta","Manzanas Royal Gala","Bolsa","2.39","1.590","kg","2022-12-07","3280"
"https://tienda.mercadona.es/product/3291/media-pina-12-pieza","fruta_y_verdura_fruta","Media piña","1/2 Pieza","2.27","2.290","kg","2022-12-07","3291"
"https://tienda.mercadona.es/product/3297/peras-conferencia-bandeja","fruta_y_verdura_fruta","Peras Conferencia","Bandeja","2.39","1.590","kg","2022-12-07","3297"
"https://tienda.mercadona.es/product/33022/ajos-alinados-hacendado-tarro","aperitivos_aceitunas_y_encurtidos","Ajos aliñados Hacendado","Tarro","2.20","9.362","kg","2022-12-07","33022"
"https://tienda.mercadona.es/product/33026/mix-pepinillos-cebollitas-hacendado-tarro","aperitivos_aceitunas_y_encurtidos","Mix de pepinillos y cebollitas Hacendado","Tarro","1.60","4.325","kg","2022-12-07","33026"
"https://tienda.mercadona.es/product/33053/aceitunas-manzanilla-hacendado-sin-hueso-tarro","aperitivos_aceitunas_y_encurtidos","Aceitunas manzanilla Hacendado sin hueso","Tarro","1.85","4.625","kg","2022-12-07","33053"
"https://tienda.mercadona.es/product/33073/picadillo-variantes-hacendado-tarro","aperitivos_aceitunas_y_encurtidos","Picadillo de variantes Hacendado","Tarro","1.20","4.616","kg","2022-12-07","33073"
"https://tienda.mercadona.es/product/33078/aceitunas-manzanilla-rellenas-anchoa-hacendado-reducidas-sal-pack-3","aperitivos_aceitunas_y_encurtidos","Aceitunas manzanilla rellenas de anchoa Hacendado reducidas en sal","Pack-3","1.40","9.334","kg","2022-12-07","33078"
"https://tienda.mercadona.es/product/33100/pepinillos-laminados-agridulces-hacendado-tarro","aperitivos_aceitunas_y_encurtidos","Pepinillos laminados agridulces Hacendado","Tarro","1.60","5.518","kg","2022-12-07","33100"
"https://tienda.mercadona.es/product/33108/berenjenas-almagro-antonio-alino-suave-bote","aperitivos_aceitunas_y_encurtidos","Berenjenas de Almagro Antonio aliño suave","Bote","2.65","7.572","kg","2022-12-07","33108"
"https://tienda.mercadona.es/product/33120/aceitunas-manzanilla-sabor-anchoa-hacendado-con-hueso-calibre-grande-tarro","aperitivos_aceitunas_y_encurtidos","Aceitunas manzanilla sabor anchoa Hacendado con hueso","Tarro","2.70","5.095","kg","2022-12-07","33120"
